Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-11373,2023-03-07,2023-03-08,Standard Class,Consumer,South,Tennessee,Office Supplies,Paper,370.37,7,0.15,59.26
ORD-11374,2023-08-01,2023-08-04,Standard Class,Home Office,East,Massachusetts,Office Supplies,Storage,116.57,2,0.0,32.64
ORD-11375,2025-11-22,2025-11-25,Second Class,Consumer,East,New Jersey,Furniture,Tables,2316.81,9,0.0,278.02
ORD-11376,2023-01-10,2023-01-17,Standard Class,Home Office,South,Georgia,Office Supplies,Art,45.58,2,0.3,1.82
ORD-11377,2024-07-27,2024-07-28,Standard Class,Corporate,West,California,Office Supplies,Paper,247.7,9,0.5,-29.72
ORD-11378,2023-02-02,2023-02-07,Standard Class,Corporate,South,Tennessee,Furniture,Furnishings,783.23,4,0.1,31.33
ORD-11379,2025-06-16,2025-06-17,Standard Class,Home Office,Central,Texas,Office Supplies,Storage,321.45,6,0.0,90.01
ORD-11380,2023-12-01,2023-12-04,First Class,Corporate,East,New Jersey,Office Supplies,Art,197.41,5,0.0,55.27
ORD-11381,2023-01-04,2023-01-09,Standard Class,Corporate,South,Florida,Furniture,Furnishings,2280.25,8,0.1,91.21
ORD-11382,2024-10-04,2024-10-10,Standard Class,Consumer,East,New York,Technology,Machines,3207.27,9,0.15,192.44
ORD-11383,2024-02-20,2024-02-24,Standard Class,Consumer,West,California,Office Supplies,Storage,302.77,6,0.15,48.44
ORD-11384,2024-05-21,2024-05-24,First Class,Corporate,Central,Illinois,Office Supplies,Storage,421.11,9,0.0,117.91
ORD-11385,2024-04-06,2024-04-12,Standard Class,Home Office,West,Oregon,Office Supplies,Paper,216.08,6,0.0,60.5
ORD-11386,2025-10-18,2025-10-21,First Class,Consumer,Central,Michigan,Furniture,Furnishings,292.63,1,0.1,11.71
ORD-11387,2024-09-15,2024-09-22,Standard Class,Home Office,East,New Jersey,Technology,Machines,1451.91,4,0.5,-319.42
ORD-11388,2025-11-23,2025-11-24,Standard Class,Consumer,East,Massachusetts,Technology,Copiers,4503.42,8,0.2,90.07
ORD-11389,2023-01-28,2023-02-04,Standard Class,Consumer,West,Washington,Office Supplies,Paper,111.93,3,0.1,22.39
ORD-11390,2023-05-06,2023-05-08,Second Class,Consumer,West,Arizona,Office Supplies,Art,222.93,5,0.3,8.92
ORD-11391,2025-12-08,2025-12-10,Standard Class,Home Office,West,Oregon,Technology,Accessories,1971.28,4,0.3,-118.28
ORD-11392,2024-02-23,2024-02-28,Standard Class,Consumer,Central,Illinois,Furniture,Furnishings,1001.94,5,0.2,-40.08
ORD-11393,2024-05-11,2024-05-12,Standard Class,Home Office,East,New York,Office Supplies,Storage,151.85,3,0.3,6.07
ORD-11394,2024-09-04,2024-09-08,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,313.98,6,0.0,87.91
ORD-11395,2025-06-05,2025-06-07,Standard Class,Home Office,West,Washington,Office Supplies,Art,240.28,6,0.0,67.28
ORD-11396,2023-09-27,2023-10-01,Standard Class,Consumer,East,New York,Office Supplies,Art,174.08,4,0.1,34.82
ORD-11397,2024-12-13,2024-12-17,Standard Class,Corporate,South,Tennessee,Technology,Copiers,639.93,1,0.0,115.19
ORD-11398,2024-09-26,2024-10-01,First Class,Consumer,South,Florida,Office Supplies,Paper,74.22,3,0.1,14.84
ORD-11399,2024-12-01,2024-12-07,First Class,Home Office,South,Georgia,Technology,Machines,626.14,1,0.3,-37.57
ORD-11400,2025-04-20,2025-04-25,First Class,Consumer,East,New Jersey,Office Supplies,Art,258.44,5,0.3,10.34
ORD-11401,2023-07-21,2023-07-28,Standard Class,Consumer,East,New York,Technology,Machines,1190.39,4,0.1,119.04
ORD-11402,2023-10-17,2023-10-22,First Class,Corporate,East,New Jersey,Office Supplies,Art,43.88,1,0.0,12.29
ORD-11403,2023-02-05,2023-02-06,Standard Class,Consumer,East,Massachusetts,Technology,Phones,3111.12,5,0.0,560.0
ORD-11404,2025-05-05,2025-05-10,Same Day,Corporate,East,Pennsylvania,Office Supplies,Art,187.94,5,0.15,30.07
ORD-11405,2023-05-26,2023-05-31,Second Class,Corporate,West,Arizona,Technology,Copiers,277.48,1,0.1,27.75
ORD-11406,2024-01-29,2024-02-05,Standard Class,Consumer,East,Pennsylvania,Furniture,Chairs,485.38,2,0.1,19.42
ORD-11407,2023-09-20,2023-09-27,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,362.16,8,0.1,72.43
ORD-11408,2023-02-25,2023-03-04,Second Class,Home Office,East,Pennsylvania,Technology,Copiers,2183.42,3,0.15,131.01
ORD-11409,2025-07-29,2025-08-03,Standard Class,Consumer,West,Oregon,Office Supplies,Paper,228.76,5,0.0,64.05
ORD-11410,2024-03-05,2024-03-09,Standard Class,Corporate,West,Washington,Office Supplies,Binders,236.51,8,0.15,37.84
ORD-11411,2025-07-06,2025-07-09,Standard Class,Corporate,Central,Michigan,Furniture,Bookcases,1238.4,6,0.1,49.54
ORD-11412,2023-03-22,2023-03-25,Standard Class,Home Office,West,Arizona,Technology,Copiers,931.65,2,0.0,167.7
ORD-11413,2025-02-20,2025-02-27,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,145.89,6,0.0,40.85
ORD-11414,2024-08-31,2024-09-05,First Class,Consumer,West,Washington,Technology,Copiers,3125.94,7,0.15,187.56
ORD-11415,2025-08-23,2025-08-29,Standard Class,Consumer,West,Oregon,Technology,Machines,2184.54,7,0.1,218.45
ORD-11416,2025-05-11,2025-05-12,First Class,Corporate,West,California,Furniture,Furnishings,478.23,2,0.0,57.39
ORD-11417,2024-02-10,2024-02-15,Standard Class,Home Office,West,Arizona,Office Supplies,Storage,271.18,7,0.0,75.93
ORD-11418,2024-12-31,2025-01-01,Second Class,Consumer,East,New Jersey,Office Supplies,Storage,143.28,4,0.0,40.12
ORD-11419,2025-02-14,2025-02-18,First Class,Corporate,East,Pennsylvania,Technology,Phones,1605.58,3,0.0,289.0
ORD-11420,2023-03-16,2023-03-23,Standard Class,Home Office,West,Oregon,Furniture,Furnishings,2206.71,6,0.0,264.81
ORD-11421,2024-05-07,2024-05-08,First Class,Home Office,Central,Illinois,Office Supplies,Binders,192.45,7,0.2,23.09
ORD-11422,2025-06-21,2025-06-24,Standard Class,Consumer,East,New York,Technology,Accessories,1604.5,3,0.15,96.27
ORD-11423,2024-01-17,2024-01-22,Standard Class,Consumer,East,New York,Office Supplies,Paper,177.73,5,0.0,49.76
ORD-11424,2023-02-07,2023-02-10,Standard Class,Consumer,Central,Illinois,Furniture,Chairs,1300.52,6,0.1,52.02
ORD-11425,2023-08-29,2023-09-05,Standard Class,Consumer,West,Arizona,Furniture,Tables,3390.74,8,0.0,406.89
ORD-11426,2024-02-11,2024-02-14,Standard Class,Consumer,Central,Illinois,Office Supplies,Binders,121.18,4,0.2,14.54
ORD-11427,2025-07-07,2025-07-10,Second Class,Consumer,East,New Jersey,Technology,Phones,1247.15,2,0.2,24.94
ORD-11428,2025-12-02,2025-12-07,Standard Class,Consumer,Central,Ohio,Furniture,Tables,1510.46,5,0.2,-60.42
ORD-11429,2025-02-27,2025-03-02,Standard Class,Consumer,West,Arizona,Office Supplies,Art,47.82,2,0.0,13.39
ORD-11430,2025-12-28,2026-01-01,Same Day,Consumer,South,North Carolina,Technology,Machines,4542.43,8,0.15,272.55
ORD-11431,2025-02-11,2025-02-16,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Binders,116.01,4,0.2,13.92
ORD-11432,2023-09-22,2023-09-27,Standard Class,Consumer,West,California,Technology,Accessories,5706.18,9,0.2,114.12
ORD-11433,2025-10-04,2025-10-06,Second Class,Consumer,East,New Jersey,Technology,Phones,2426.7,4,0.0,436.81
ORD-11434,2023-09-29,2023-10-01,Second Class,Consumer,Central,Michigan,Furniture,Bookcases,464.31,2,0.3,-55.72
ORD-11435,2023-11-05,2023-11-07,Standard Class,Consumer,Central,Illinois,Technology,Accessories,2607.13,4,0.0,469.28
ORD-11436,2023-04-28,2023-05-01,Standard Class,Home Office,Central,Illinois,Office Supplies,Binders,103.8,2,0.4,-4.15
ORD-11437,2024-05-12,2024-05-17,Standard Class,Home Office,West,Washington,Office Supplies,Binders,203.87,8,0.3,8.15
ORD-11438,2023-07-25,2023-07-30,Standard Class,Consumer,West,California,Furniture,Furnishings,350.65,2,0.15,-0.0
ORD-11439,2024-01-15,2024-01-16,Second Class,Consumer,Central,Texas,Office Supplies,Storage,338.57,6,0.3,13.54
ORD-11440,2023-12-30,2024-01-06,Standard Class,Consumer,West,Oregon,Furniture,Tables,2088.97,7,0.15,0.0
ORD-11441,2023-05-01,2023-05-03,Standard Class,Consumer,East,Pennsylvania,Technology,Phones,1432.25,3,0.3,-85.94
ORD-11442,2023-03-20,2023-03-21,Second Class,Corporate,West,Oregon,Office Supplies,Paper,463.0,8,0.0,129.64
ORD-11443,2023-06-20,2023-06-25,First Class,Home Office,West,Oregon,Technology,Accessories,3475.63,5,0.15,208.54
ORD-11444,2024-03-21,2024-03-28,Standard Class,Corporate,West,Arizona,Office Supplies,Storage,316.71,7,0.0,88.68
ORD-11445,2025-03-18,2025-03-22,Standard Class,Consumer,Central,Texas,Office Supplies,Art,245.7,7,0.0,68.8
ORD-11446,2024-05-31,2024-06-01,First Class,Home Office,Central,Ohio,Office Supplies,Paper,118.98,2,0.2,14.28
ORD-11447,2023-07-01,2023-07-03,Standard Class,Consumer,East,New York,Office Supplies,Storage,219.33,9,0.2,26.32
ORD-11448,2024-10-02,2024-10-09,Standard Class,Consumer,Central,Texas,Technology,Machines,5660.25,8,0.1,566.02
ORD-11449,2024-05-21,2024-05-24,Second Class,Corporate,West,Oregon,Office Supplies,Art,54.26,1,0.0,15.19
ORD-11450,2025-03-09,2025-03-15,Standard Class,Consumer,West,Washington,Office Supplies,Storage,318.67,7,0.3,12.75
ORD-11451,2023-03-19,2023-03-24,First Class,Consumer,West,Oregon,Office Supplies,Art,45.06,2,0.15,7.21
ORD-11452,2025-12-28,2026-01-04,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,249.91,4,0.1,49.98
ORD-11453,2024-09-05,2024-09-06,Standard Class,Consumer,South,Florida,Technology,Phones,3290.34,7,0.0,592.26
ORD-11454,2024-11-07,2024-11-11,First Class,Consumer,West,California,Office Supplies,Binders,170.17,6,0.5,-20.42
ORD-11455,2023-10-07,2023-10-14,First Class,Consumer,East,New York,Office Supplies,Storage,59.46,2,0.0,16.65
ORD-11456,2025-05-18,2025-05-24,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,293.95,6,0.0,82.31
ORD-11457,2024-01-22,2024-01-26,Standard Class,Consumer,West,California,Office Supplies,Paper,82.41,2,0.15,13.19
ORD-11458,2024-04-12,2024-04-13,First Class,Consumer,West,Washington,Furniture,Tables,1195.93,7,0.1,47.84
ORD-11459,2025-10-06,2025-10-11,Standard Class,Consumer,West,Oregon,Technology,Accessories,1140.35,2,0.1,114.03
ORD-11460,2025-09-16,2025-09-23,Standard Class,Home Office,East,New York,Office Supplies,Paper,316.58,8,0.1,63.32
ORD-11461,2024-05-16,2024-05-23,Standard Class,Corporate,East,New Jersey,Technology,Copiers,1930.11,5,0.15,115.81
ORD-11462,2025-10-01,2025-10-02,Second Class,Consumer,South,Florida,Office Supplies,Binders,328.6,7,0.3,13.14
ORD-11463,2023-01-21,2023-01-27,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,33.9,1,0.0,9.49
ORD-11464,2025-07-30,2025-08-04,Standard Class,Corporate,West,Washington,Technology,Machines,4735.06,9,0.5,-1041.71
ORD-11465,2025-01-07,2025-01-13,First Class,Corporate,South,Georgia,Office Supplies,Binders,205.81,4,0.2,24.7
ORD-11466,2023-03-22,2023-03-26,Standard Class,Consumer,West,Arizona,Furniture,Tables,828.42,2,0.1,33.14
ORD-11467,2024-06-01,2024-06-04,Standard Class,Consumer,East,New York,Office Supplies,Storage,151.87,5,0.1,30.37
ORD-11468,2023-07-11,2023-07-14,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,348.6,6,0.15,55.78
ORD-11469,2025-09-29,2025-10-04,Standard Class,Consumer,South,Florida,Furniture,Bookcases,1490.15,4,0.2,-59.61
ORD-11470,2024-07-01,2024-07-04,Standard Class,Consumer,South,Florida,Office Supplies,Art,94.16,2,0.0,26.36
ORD-11471,2025-11-30,2025-12-03,Second Class,Consumer,West,Arizona,Office Supplies,Paper,385.35,7,0.0,107.9
ORD-11472,2025-01-03,2025-01-07,First Class,Corporate,West,Oregon,Office Supplies,Storage,21.04,1,0.3,0.84
ORD-11473,2023-12-06,2023-12-13,Standard Class,Corporate,East,New Jersey,Technology,Accessories,487.2,1,0.1,48.72
ORD-11474,2024-06-17,2024-06-20,Standard Class,Corporate,West,Washington,Office Supplies,Paper,286.32,8,0.2,34.36
ORD-11475,2023-03-16,2023-03-19,Standard Class,Home Office,East,Pennsylvania,Furniture,Tables,617.25,3,0.0,74.07
ORD-11476,2025-05-11,2025-05-12,Second Class,Consumer,South,Florida,Office Supplies,Paper,269.34,9,0.3,10.77
ORD-11477,2025-04-09,2025-04-16,Standard Class,Consumer,Central,Illinois,Office Supplies,Binders,42.89,1,0.0,12.01
ORD-11478,2023-09-17,2023-09-20,Standard Class,Consumer,Central,Illinois,Furniture,Furnishings,1739.18,6,0.4,-347.84
ORD-11479,2025-06-19,2025-06-22,Same Day,Consumer,South,Florida,Furniture,Furnishings,2701.61,9,0.3,-324.19
ORD-11480,2024-03-24,2024-03-31,First Class,Consumer,Central,Texas,Office Supplies,Storage,191.98,4,0.0,53.75
ORD-11481,2024-01-29,2024-02-03,Standard Class,Corporate,Central,Texas,Office Supplies,Storage,220.8,9,0.1,44.16
ORD-11482,2024-03-18,2024-03-22,Second Class,Corporate,East,Massachusetts,Office Supplies,Paper,215.98,7,0.1,43.2
ORD-11483,2025-06-09,2025-06-14,Standard Class,Consumer,West,Washington,Technology,Copiers,1560.25,5,0.15,93.61
ORD-11484,2023-06-02,2023-06-09,Standard Class,Consumer,West,Arizona,Office Supplies,Paper,75.26,3,0.1,15.05
ORD-11485,2025-02-25,2025-03-04,Standard Class,Consumer,East,New York,Office Supplies,Storage,105.63,4,0.3,4.23
ORD-11486,2024-11-07,2024-11-11,Second Class,Corporate,West,Arizona,Office Supplies,Paper,440.62,8,0.1,88.12
ORD-11487,2025-12-25,2025-12-30,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,37.07,1,0.15,5.93
ORD-11488,2023-09-27,2023-09-28,Standard Class,Home Office,West,Arizona,Furniture,Furnishings,1816.33,5,0.0,217.96
ORD-11489,2025-12-31,2026-01-03,Second Class,Home Office,West,Washington,Office Supplies,Storage,200.26,8,0.2,24.03
ORD-11490,2023-12-17,2023-12-19,Second Class,Home Office,Central,Illinois,Office Supplies,Art,54.09,2,0.0,15.15
ORD-11491,2023-07-14,2023-07-19,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,201.73,5,0.0,56.48
ORD-11492,2025-01-15,2025-01-20,Standard Class,Corporate,Central,Ohio,Office Supplies,Art,453.8,9,0.0,127.06
ORD-11493,2024-02-13,2024-02-16,Standard Class,Home Office,West,Arizona,Furniture,Chairs,396.06,1,0.15,0.0
ORD-11494,2025-07-30,2025-08-01,Standard Class,Consumer,South,Georgia,Office Supplies,Storage,410.97,7,0.0,115.07
ORD-11495,2025-08-22,2025-08-29,First Class,Consumer,South,North Carolina,Technology,Machines,1798.74,4,0.0,323.77
ORD-11496,2025-03-20,2025-03-21,Standard Class,Consumer,Central,Ohio,Office Supplies,Storage,374.07,8,0.15,59.85
ORD-11497,2024-06-10,2024-06-16,Second Class,Home Office,South,Tennessee,Technology,Phones,664.11,1,0.0,119.54
ORD-11498,2023-10-17,2023-10-24,Standard Class,Consumer,Central,Ohio,Technology,Copiers,5403.27,8,0.0,972.59
ORD-11499,2024-09-03,2024-09-09,Second Class,Consumer,Central,Michigan,Technology,Copiers,1429.13,2,0.0,257.24
ORD-11500,2025-09-10,2025-09-12,First Class,Consumer,East,New Jersey,Office Supplies,Paper,394.4,7,0.0,110.43
ORD-11501,2025-02-18,2025-02-23,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Binders,212.02,5,0.3,8.48
ORD-11502,2025-09-20,2025-09-26,First Class,Consumer,Central,Illinois,Technology,Phones,4290.74,8,0.2,85.81
ORD-11503,2024-12-31,2025-01-01,Same Day,Consumer,East,New Jersey,Technology,Machines,2015.91,7,0.1,201.59
ORD-11504,2023-02-05,2023-02-10,Standard Class,Consumer,Central,Ohio,Technology,Phones,1375.45,2,0.0,247.58
ORD-11505,2023-09-24,2023-09-27,Standard Class,Corporate,West,California,Office Supplies,Art,161.48,5,0.1,32.3
ORD-11506,2025-10-19,2025-10-23,Standard Class,Consumer,Central,Michigan,Technology,Machines,2844.43,4,0.3,-170.67
ORD-11507,2024-11-08,2024-11-11,Second Class,Home Office,West,Washington,Office Supplies,Art,112.62,3,0.1,22.52
ORD-11508,2024-12-02,2024-12-07,Standard Class,Consumer,West,Washington,Technology,Phones,4290.3,7,0.0,772.25
ORD-11509,2023-12-30,2024-01-06,Standard Class,Corporate,South,Florida,Furniture,Furnishings,1571.35,6,0.2,-62.85
ORD-11510,2025-09-29,2025-10-02,Standard Class,Corporate,West,California,Furniture,Tables,648.64,2,0.0,77.84
ORD-11511,2023-01-23,2023-01-24,Standard Class,Consumer,Central,Ohio,Office Supplies,Art,47.98,2,0.1,9.6
ORD-11512,2024-12-18,2024-12-20,Standard Class,Corporate,East,New York,Technology,Accessories,723.05,1,0.4,-101.23
ORD-11513,2025-03-05,2025-03-10,Standard Class,Home Office,Central,Michigan,Technology,Phones,3447.08,5,0.1,344.71
ORD-11514,2025-07-31,2025-08-06,Standard Class,Corporate,South,Georgia,Technology,Phones,4029.02,8,0.5,-886.38
ORD-11515,2024-10-30,2024-11-04,Standard Class,Home Office,West,Washington,Office Supplies,Paper,156.92,5,0.0,43.94
ORD-11516,2024-02-08,2024-02-09,Standard Class,Consumer,Central,Ohio,Office Supplies,Paper,207.52,5,0.0,58.11
ORD-11517,2023-09-29,2023-10-06,Second Class,Corporate,West,Arizona,Office Supplies,Art,29.52,1,0.3,1.18
ORD-11518,2025-04-15,2025-04-18,Standard Class,Consumer,Central,Michigan,Furniture,Bookcases,368.77,2,0.1,14.75
ORD-11519,2025-08-12,2025-08-19,Standard Class,Consumer,Central,Ohio,Technology,Accessories,2089.74,7,0.0,376.15
ORD-11520,2025-10-06,2025-10-13,Second Class,Consumer,East,Massachusetts,Furniture,Furnishings,1184.72,3,0.0,142.17
ORD-11521,2024-10-06,2024-10-11,Standard Class,Consumer,West,Washington,Office Supplies,Storage,351.68,6,0.2,42.2
ORD-11522,2025-09-29,2025-10-06,First Class,Consumer,West,Arizona,Furniture,Furnishings,838.12,3,0.2,-33.52
ORD-11523,2023-08-22,2023-08-23,Standard Class,Consumer,Central,Ohio,Office Supplies,Paper,42.16,1,0.3,1.69
ORD-11524,2023-04-22,2023-04-26,Second Class,Consumer,West,California,Office Supplies,Binders,54.3,1,0.3,2.17
ORD-11525,2025-07-31,2025-08-06,Standard Class,Corporate,West,Washington,Furniture,Tables,2315.65,7,0.15,-0.0
ORD-11526,2025-01-20,2025-01-24,Standard Class,Home Office,Central,Michigan,Office Supplies,Storage,255.17,5,0.0,71.45
ORD-11527,2024-10-09,2024-10-13,Standard Class,Home Office,East,New Jersey,Furniture,Furnishings,1069.82,3,0.1,42.79
ORD-11528,2024-11-29,2024-12-02,Standard Class,Consumer,South,Tennessee,Furniture,Chairs,1488.83,5,0.15,0.0
ORD-11529,2024-06-21,2024-06-28,Second Class,Consumer,West,Arizona,Office Supplies,Storage,125.76,5,0.0,35.21
ORD-11530,2023-04-25,2023-04-27,Same Day,Consumer,West,Oregon,Office Supplies,Binders,84.41,3,0.3,3.38
ORD-11531,2023-02-27,2023-03-02,Same Day,Consumer,Central,Texas,Office Supplies,Paper,38.77,1,0.0,10.86
ORD-11532,2024-12-02,2024-12-03,Standard Class,Consumer,West,California,Technology,Machines,560.53,1,0.15,33.63
ORD-11533,2024-12-14,2024-12-18,Second Class,Home Office,West,California,Office Supplies,Storage,42.05,1,0.15,6.73
ORD-11534,2023-11-29,2023-11-30,Second Class,Consumer,South,North Carolina,Furniture,Furnishings,741.83,3,0.1,29.67
ORD-11535,2025-02-15,2025-02-22,Standard Class,Home Office,East,Massachusetts,Furniture,Furnishings,3500.79,9,0.2,-140.03
ORD-11536,2024-03-12,2024-03-18,Standard Class,Consumer,East,New York,Office Supplies,Paper,482.19,8,0.0,135.01
ORD-11537,2024-07-23,2024-07-30,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,98.13,4,0.0,27.48
ORD-11538,2025-11-11,2025-11-16,Standard Class,Consumer,East,Massachusetts,Office Supplies,Storage,178.86,7,0.0,50.08
ORD-11539,2023-12-03,2023-12-05,Second Class,Consumer,Central,Illinois,Office Supplies,Storage,161.78,5,0.0,45.3
ORD-11540,2023-08-22,2023-08-29,Standard Class,Corporate,East,Massachusetts,Office Supplies,Art,250.66,8,0.1,50.13
ORD-11541,2023-09-10,2023-09-16,Standard Class,Corporate,South,North Carolina,Office Supplies,Art,146.66,5,0.2,17.6
ORD-11542,2024-08-16,2024-08-22,Second Class,Home Office,East,New Jersey,Office Supplies,Paper,276.01,7,0.1,55.2
ORD-11543,2023-04-13,2023-04-20,Standard Class,Corporate,East,New Jersey,Technology,Accessories,2623.69,7,0.1,262.37
ORD-11544,2024-12-06,2024-12-10,Standard Class,Home Office,West,Washington,Technology,Copiers,4746.36,9,0.0,854.34
ORD-11545,2023-11-02,2023-11-05,First Class,Consumer,South,Georgia,Furniture,Chairs,366.05,2,0.2,-14.64
ORD-11546,2025-06-07,2025-06-10,Standard Class,Consumer,South,Florida,Technology,Machines,1385.52,2,0.5,-304.81
ORD-11547,2025-07-11,2025-07-13,First Class,Corporate,Central,Michigan,Office Supplies,Binders,507.7,9,0.1,101.54
ORD-11548,2025-07-15,2025-07-16,Standard Class,Consumer,West,California,Technology,Phones,1369.02,5,0.15,82.14
ORD-11549,2025-07-11,2025-07-14,Standard Class,Corporate,West,California,Office Supplies,Binders,202.4,5,0.1,40.48
ORD-11550,2025-08-14,2025-08-15,Standard Class,Consumer,Central,Ohio,Office Supplies,Storage,176.51,3,0.3,7.06
ORD-11551,2025-12-10,2025-12-16,Standard Class,Home Office,West,Oregon,Furniture,Tables,1315.29,6,0.0,157.83
ORD-11552,2024-08-24,2024-08-30,Same Day,Corporate,East,New York,Technology,Accessories,3947.18,9,0.15,236.83
ORD-11553,2025-02-28,2025-03-07,Standard Class,Corporate,East,Massachusetts,Furniture,Bookcases,2130.6,5,0.0,255.67
ORD-11554,2025-01-04,2025-01-06,Standard Class,Home Office,East,New Jersey,Office Supplies,Art,388.69,8,0.0,108.83
ORD-11555,2023-05-15,2023-05-22,First Class,Consumer,West,Oregon,Office Supplies,Binders,238.56,4,0.1,47.71
ORD-11556,2023-02-01,2023-02-05,Standard Class,Home Office,West,Oregon,Office Supplies,Art,57.39,1,0.0,16.07
ORD-11557,2024-02-18,2024-02-19,Second Class,Home Office,South,Florida,Office Supplies,Storage,484.98,9,0.3,19.4
ORD-11558,2025-02-28,2025-03-06,Standard Class,Corporate,West,Arizona,Furniture,Furnishings,3424.45,8,0.1,136.98
ORD-11559,2023-03-21,2023-03-27,Standard Class,Corporate,East,New York,Technology,Machines,4466.53,6,0.0,803.98
ORD-11560,2023-08-08,2023-08-15,Second Class,Consumer,South,North Carolina,Office Supplies,Storage,293.6,5,0.1,58.72
ORD-11561,2024-02-01,2024-02-05,First Class,Consumer,South,Georgia,Furniture,Furnishings,453.1,2,0.1,18.12
ORD-11562,2024-04-14,2024-04-16,Second Class,Consumer,Central,Michigan,Office Supplies,Art,417.64,7,0.2,50.12
ORD-11563,2023-03-10,2023-03-11,Standard Class,Home Office,Central,Illinois,Furniture,Tables,1700.66,4,0.1,68.03
ORD-11564,2023-07-05,2023-07-08,First Class,Corporate,Central,Texas,Technology,Phones,2639.18,4,0.15,158.35
ORD-11565,2025-07-09,2025-07-11,Standard Class,Corporate,Central,Texas,Furniture,Bookcases,1346.86,8,0.15,-0.0
ORD-11566,2025-03-26,2025-04-01,Second Class,Corporate,Central,Michigan,Office Supplies,Paper,101.76,2,0.2,12.21
ORD-11567,2025-11-05,2025-11-12,Standard Class,Consumer,East,New Jersey,Office Supplies,Binders,107.54,4,0.1,21.51
ORD-11568,2025-01-27,2025-01-31,Standard Class,Consumer,South,Tennessee,Technology,Machines,5622.07,9,0.15,337.32
ORD-11569,2025-07-17,2025-07-19,Second Class,Corporate,West,Oregon,Office Supplies,Binders,140.71,6,0.1,28.14
ORD-11570,2025-04-18,2025-04-24,Second Class,Corporate,South,Florida,Office Supplies,Art,41.08,1,0.4,-1.64
ORD-11571,2025-01-22,2025-01-29,First Class,Consumer,West,Arizona,Office Supplies,Storage,81.31,2,0.5,-9.76
ORD-11572,2023-04-07,2023-04-10,Standard Class,Consumer,West,Oregon,Office Supplies,Art,301.45,5,0.1,60.29
ORD-11573,2023-05-04,2023-05-08,First Class,Consumer,West,Arizona,Office Supplies,Paper,331.77,7,0.1,66.35
ORD-11574,2023-12-12,2023-12-15,Standard Class,Corporate,Central,Michigan,Technology,Copiers,2256.86,4,0.15,135.41
ORD-11575,2024-12-25,2024-12-30,Standard Class,Home Office,East,New Jersey,Office Supplies,Art,94.08,2,0.0,26.34
ORD-11576,2025-06-30,2025-07-05,First Class,Consumer,West,Washington,Office Supplies,Storage,97.5,2,0.1,19.5
ORD-11577,2024-01-14,2024-01-21,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,262.65,8,0.1,52.53
ORD-11578,2023-03-02,2023-03-08,First Class,Consumer,South,Tennessee,Office Supplies,Binders,74.63,2,0.1,14.93
ORD-11579,2024-08-25,2024-08-26,Standard Class,Consumer,Central,Ohio,Office Supplies,Paper,459.83,9,0.3,18.39
ORD-11580,2024-12-23,2024-12-25,Second Class,Corporate,West,Oregon,Technology,Copiers,1543.48,6,0.0,277.83
ORD-11581,2025-05-03,2025-05-04,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Binders,56.15,2,0.1,11.23
ORD-11582,2025-12-28,2025-12-30,First Class,Consumer,East,New York,Technology,Phones,1711.65,3,0.1,171.16
ORD-11583,2023-11-08,2023-11-10,Standard Class,Home Office,East,Massachusetts,Furniture,Bookcases,3287.8,8,0.15,-0.0
ORD-11584,2023-10-06,2023-10-11,Second Class,Home Office,West,California,Office Supplies,Art,150.57,6,0.0,42.16
ORD-11585,2025-04-30,2025-05-05,Same Day,Corporate,South,Tennessee,Office Supplies,Storage,50.34,1,0.0,14.1
ORD-11586,2023-01-27,2023-01-28,Standard Class,Consumer,West,Arizona,Office Supplies,Art,58.07,1,0.2,6.97
ORD-11587,2024-05-02,2024-05-09,Same Day,Consumer,South,North Carolina,Office Supplies,Binders,72.76,2,0.15,11.64
ORD-11588,2023-12-10,2023-12-12,Standard Class,Consumer,West,Arizona,Furniture,Furnishings,1318.97,5,0.3,-158.28
ORD-11589,2025-01-05,2025-01-08,Standard Class,Home Office,East,New York,Office Supplies,Art,198.51,8,0.2,23.82
ORD-11590,2025-05-01,2025-05-05,Standard Class,Consumer,Central,Ohio,Technology,Accessories,583.49,1,0.15,35.01
ORD-11591,2025-02-19,2025-02-20,Standard Class,Consumer,South,Florida,Office Supplies,Paper,482.37,9,0.2,57.88
ORD-11592,2025-05-01,2025-05-05,Second Class,Corporate,West,Washington,Technology,Accessories,2812.43,5,0.0,506.24
